"marker","marker_label","units","higher_is","sex_code","sex","source","provisional","row_type","age","n_band","mean","sd","p25","p75","fit","lo50","hi50","k","q","s_pooled","age_min","age_max","n_total","n_bands"
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",48,NA,NA,NA,NA,NA,11.6703,9.6302,13.7104,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",48.5,NA,NA,NA,NA,NA,11.7065,9.6641,13.7489,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",49,NA,NA,NA,NA,NA,11.7427,9.6979,13.7874,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",49.5,NA,NA,NA,NA,NA,11.7788,9.7318,13.8259,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",50,NA,NA,NA,NA,NA,11.815,9.7656,13.8644,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",50.5,NA,NA,NA,NA,NA,11.8512,9.8024,13.8999,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",51,NA,NA,NA,NA,NA,11.8873,9.8392,13.9355,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",51.5,NA,NA,NA,NA,NA,11.9235,9.8759,13.9711,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",52,NA,NA,NA,NA,NA,11.9597,9.9127,14.0067,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",52.5,NA,NA,NA,NA,NA,11.9958,9.9494,14.0422,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",53,NA,NA,NA,NA,NA,12.032,9.9862,14.0778,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",53.5,NA,NA,NA,NA,NA,12.0682,10.0229,14.1134,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",54,NA,NA,NA,NA,NA,12.1043,10.0597,14.149,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",54.5,NA,NA,NA,NA,NA,12.1405,10.0965,14.1845,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",55,NA,NA,NA,NA,NA,12.1767,10.1332,14.2201,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",55.5,NA,NA,NA,NA,NA,12.2128,10.1677,14.2579,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",56,NA,NA,NA,NA,NA,12.249,10.2022,14.2958,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",56.5,NA,NA,NA,NA,NA,12.2852,10.2367,14.3336,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",57,NA,NA,NA,NA,NA,12.3213,10.2713,14.3714,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",57.5,NA,NA,NA,NA,NA,12.3575,10.3058,14.4092,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",58,NA,NA,NA,NA,NA,12.3937,10.3403,14.4471,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",58.5,NA,NA,NA,NA,NA,12.4298,10.3748,14.4849,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",59,NA,NA,NA,NA,NA,12.466,10.4093,14.5227,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",59.5,NA,NA,NA,NA,NA,12.5022,10.4438,14.5605,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",60,NA,NA,NA,NA,NA,12.5383,10.4783,14.5984,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",60.5,NA,NA,NA,NA,NA,12.5745,10.5066,14.6424,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",61,NA,NA,NA,NA,NA,12.6107,10.5349,14.6864,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",61.5,NA,NA,NA,NA,NA,12.6468,10.5632,14.7305,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",62,NA,NA,NA,NA,NA,12.683,10.5915,14.7745,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",62.5,NA,NA,NA,NA,NA,12.7192,10.6198,14.8186,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",63,NA,NA,NA,NA,NA,12.7553,10.6481,14.8626,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",63.5,NA,NA,NA,NA,NA,12.7915,10.6764,14.9066,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",64,NA,NA,NA,NA,NA,12.8277,10.7047,14.9507,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",64.5,NA,NA,NA,NA,NA,12.8638,10.733,14.9947,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",65,NA,NA,NA,NA,NA,12.9,10.7613,15.0387,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",65.5,NA,NA,NA,NA,NA,12.9362,10.7902,15.0822,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",66,NA,NA,NA,NA,NA,12.9723,10.819,15.1256,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",66.5,NA,NA,NA,NA,NA,13.0085,10.8479,15.1691,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",67,NA,NA,NA,NA,NA,13.0447,10.8768,15.2125,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",67.5,NA,NA,NA,NA,NA,13.0808,10.9057,15.256,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",68,NA,NA,NA,NA,NA,13.117,10.9346,15.2994,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",68.5,NA,NA,NA,NA,NA,13.1532,10.9635,15.3428,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",69,NA,NA,NA,NA,NA,13.1893,10.9924,15.3863,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",69.5,NA,NA,NA,NA,NA,13.2255,11.0213,15.4297,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",70,NA,NA,NA,NA,NA,13.2617,11.0502,15.4732,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",70.5,NA,NA,NA,NA,NA,13.2978,11.0795,15.5162,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",71,NA,NA,NA,NA,NA,13.334,11.1088,15.5592,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",71.5,NA,NA,NA,NA,NA,13.3702,11.1381,15.6023,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",72,NA,NA,NA,NA,NA,13.4063,11.1674,15.6453,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",72.5,NA,NA,NA,NA,NA,13.4425,11.1967,15.6883,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",73,NA,NA,NA,NA,NA,13.4787,11.226,15.7314,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",73.5,NA,NA,NA,NA,NA,13.5148,11.2552,15.7744,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",74,NA,NA,NA,NA,NA,13.551,11.2845,15.8175,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",74.5,NA,NA,NA,NA,NA,13.5872,11.3138,15.8605,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",75,NA,NA,NA,NA,NA,13.6233,11.3431,15.9035,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",75.5,NA,NA,NA,NA,NA,13.6595,11.3727,15.9463,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",76,NA,NA,NA,NA,NA,13.6957,11.4022,15.9891,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",76.5,NA,NA,NA,NA,NA,13.7318,11.4318,16.0319,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",77,NA,NA,NA,NA,NA,13.768,11.4613,16.0747,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",77.5,NA,NA,NA,NA,NA,13.8042,11.4909,16.1175,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",78,NA,NA,NA,NA,NA,13.8403,11.5204,16.1602,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",78.5,NA,NA,NA,NA,NA,13.8765,11.55,16.203,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",79,NA,NA,NA,NA,NA,13.9127,11.5795,16.2458,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",79.5,NA,NA,NA,NA,NA,13.9488,11.6091,16.2886,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",80,NA,NA,NA,NA,NA,13.985,11.6386,16.3314,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",80.5,NA,NA,NA,NA,NA,14.0212,11.6679,16.3744,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",81,NA,NA,NA,NA,NA,14.0573,11.6972,16.4175,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",81.5,NA,NA,NA,NA,NA,14.0935,11.7265,16.4605,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",82,NA,NA,NA,NA,NA,14.1297,11.7558,16.5035,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",82.5,NA,NA,NA,NA,NA,14.1658,11.7851,16.5466,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",83,NA,NA,NA,NA,NA,14.202,11.8144,16.5896,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",83.5,NA,NA,NA,NA,NA,14.2382,11.8437,16.6326,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",84,NA,NA,NA,NA,NA,14.2743,11.873,16.6757,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",84.5,NA,NA,NA,NA,NA,14.3105,11.9023,16.7187,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",1,"Men","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",85,NA,NA,NA,NA,NA,14.3467,11.9316,16.7617,0.072333,8.1983,3.2304,45,85,12870,9
"chair_rise","5-rep chair rise","s","older",2,"Women","Mayhew 2023 CLSA (Supp App 5)",FALSE,"band",45,1350,11.4,2.925,9.427,13.373,NA,NA,NA,0.088667,7.37,3.2957,45,85,12150,9
"chair_rise","5-rep chair rise","s","older",2,"Women","Mayhew 2023 CLSA (Supp App 5)",FALSE,"band",50,1350,11.8,2.9757,9.793,13.807,NA,NA,NA,0.088667,7.37,3.2957,45,85,12150,9
"chair_rise","5-rep chair rise","s","older",2,"Women","Mayhew 2023 CLSA (Supp App 5)",FALSE,"band",55,1350,12.2,3.0347,10.153,14.247,NA,NA,NA,0.088667,7.37,3.2957,45,85,12150,9
"chair_rise","5-rep chair rise","s","older",2,"Women","Mayhew 2023 CLSA (Supp App 5)",FALSE,"band",60,1350,12.7,3.0952,10.612,14.788,NA,NA,NA,0.088667,7.37,3.2957,45,85,12150,9
"chair_rise","5-rep chair rise","s","older",2,"Women","Mayhew 2023 CLSA (Supp App 5)",FALSE,"band",65,1350,13.1,3.2281,10.923,15.277,NA,NA,NA,0.088667,7.37,3.2957,45,85,12150,9
"chair_rise","5-rep chair rise","s","older",2,"Women","Mayhew 2023 CLSA (Supp App 5)",FALSE,"band",70,1350,13.6,3.3621,11.332,15.868,NA,NA,NA,0.088667,7.37,3.2957,45,85,12150,9
"chair_rise","5-rep chair rise","s","older",2,"Women","Mayhew 2023 CLSA (Supp App 5)",FALSE,"band",75,1350,14,3.5025,11.638,16.362,NA,NA,NA,0.088667,7.37,3.2957,45,85,12150,9
"chair_rise","5-rep chair rise","s","older",2,"Women","Mayhew 2023 CLSA (Supp App 5)",FALSE,"band",80,1350,14.5,3.6463,12.041,16.959,NA,NA,NA,0.088667,7.37,3.2957,45,85,12150,9
"chair_rise","5-rep chair rise","s","older",2,"Women","Mayhew 2023 CLSA (Supp App 5)",FALSE,"band",85,1350,14.9,3.777,12.352,17.448,NA,NA,NA,0.088667,7.37,3.2957,45,85,12150,9
"chair_rise","5-rep chair rise","s","older",2,"Women","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",45,NA,NA,NA,NA,NA,11.36,9.3871,13.3329,0.088667,7.37,3.2957,45,85,12150,9
"chair_rise","5-rep chair rise","s","older",2,"Women","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",45.5,NA,NA,NA,NA,NA,11.4043,9.428,13.3806,0.088667,7.37,3.2957,45,85,12150,9
"chair_rise","5-rep chair rise","s","older",2,"Women","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",46,NA,NA,NA,NA,NA,11.4487,9.4689,13.4284,0.088667,7.37,3.2957,45,85,12150,9
"chair_rise","5-rep chair rise","s","older",2,"Women","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",46.5,NA,NA,NA,NA,NA,11.493,9.5098,13.4762,0.088667,7.37,3.2957,45,85,12150,9
"chair_rise","5-rep chair rise","s","older",2,"Women","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",47,NA,NA,NA,NA,NA,11.5373,9.5508,13.5239,0.088667,7.37,3.2957,45,85,12150,9
"chair_rise","5-rep chair rise","s","older",2,"Women","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",47.5,NA,NA,NA,NA,NA,11.5817,9.5917,13.5717,0.088667,7.37,3.2957,45,85,12150,9
"chair_rise","5-rep chair rise","s","older",2,"Women","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",48,NA,NA,NA,NA,NA,11.626,9.6326,13.6194,0.088667,7.37,3.2957,45,85,12150,9
"chair_rise","5-rep chair rise","s","older",2,"Women","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",48.5,NA,NA,NA,NA,NA,11.6703,9.6735,13.6672,0.088667,7.37,3.2957,45,85,12150,9
"chair_rise","5-rep chair rise","s","older",2,"Women","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",49,NA,NA,NA,NA,NA,11.7147,9.7144,13.7149,0.088667,7.37,3.2957,45,85,12150,9
"chair_rise","5-rep chair rise","s","older",2,"Women","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",49.5,NA,NA,NA,NA,NA,11.759,9.7553,13.7627,0.088667,7.37,3.2957,45,85,12150,9
"chair_rise","5-rep chair rise","s","older",2,"Women","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",50,NA,NA,NA,NA,NA,11.8033,9.7962,13.8104,0.088667,7.37,3.2957,45,85,12150,9
"chair_rise","5-rep chair rise","s","older",2,"Women","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",50.5,NA,NA,NA,NA,NA,11.8477,9.8366,13.8588,0.088667,7.37,3.2957,45,85,12150,9
"chair_rise","5-rep chair rise","s","older",2,"Women","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",51,NA,NA,NA,NA,NA,11.892,9.8769,13.9071,0.088667,7.37,3.2957,45,85,12150,9
"chair_rise","5-rep chair rise","s","older",2,"Women","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",51.5,NA,NA,NA,NA,NA,11.9363,9.9173,13.9554,0.088667,7.37,3.2957,45,85,12150,9
"chair_rise","5-rep chair rise","s","older",2,"Women","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",52,NA,NA,NA,NA,NA,11.9807,9.9576,14.0037,0.088667,7.37,3.2957,45,85,12150,9
"chair_rise","5-rep chair rise","s","older",2,"Women","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",52.5,NA,NA,NA,NA,NA,12.025,9.998,14.052,0.088667,7.37,3.2957,45,85,12150,9
"chair_rise","5-rep chair rise","s","older",2,"Women","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",53,NA,NA,NA,NA,NA,12.0693,10.0384,14.1003,0.088667,7.37,3.2957,45,85,12150,9
"chair_rise","5-rep chair rise","s","older",2,"Women","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",53.5,NA,NA,NA,NA,NA,12.1137,10.0787,14.1486,0.088667,7.37,3.2957,45,85,12150,9
"chair_rise","5-rep chair rise","s","older",2,"Women","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",54,NA,NA,NA,NA,NA,12.158,10.1191,14.1969,0.088667,7.37,3.2957,45,85,12150,9
"chair_rise","5-rep chair rise","s","older",2,"Women","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",54.5,NA,NA,NA,NA,NA,12.2023,10.1594,14.2452,0.088667,7.37,3.2957,45,85,12150,9
"chair_rise","5-rep chair rise","s","older",2,"Women","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",55,NA,NA,NA,NA,NA,12.2467,10.1998,14.2935,0.088667,7.37,3.2957,45,85,12150,9
"chair_rise","5-rep chair rise","s","older",2,"Women","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",55.5,NA,NA,NA,NA,NA,12.291,10.24,14.342,0.088667,7.37,3.2957,45,85,12150,9
"chair_rise","5-rep chair rise","s","older",2,"Women","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",56,NA,NA,NA,NA,NA,12.3353,10.2803,14.3904,0.088667,7.37,3.2957,45,85,12150,9
"chair_rise","5-rep chair rise","s","older",2,"Women","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",56.5,NA,NA,NA,NA,NA,12.3797,10.3205,14.4388,0.088667,7.37,3.2957,45,85,12150,9
"chair_rise","5-rep chair rise","s","older",2,"Women","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",57,NA,NA,NA,NA,NA,12.424,10.3608,14.4872,0.088667,7.37,3.2957,45,85,12150,9
"chair_rise","5-rep chair rise","s","older",2,"Women","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",57.5,NA,NA,NA,NA,NA,12.4683,10.4011,14.5356,0.088667,7.37,3.2957,45,85,12150,9
"chair_rise","5-rep chair rise","s","older",2,"Women","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",58,NA,NA,NA,NA,NA,12.5127,10.4413,14.584,0.088667,7.37,3.2957,45,85,12150,9
"chair_rise","5-rep chair rise","s","older",2,"Women","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",58.5,NA,NA,NA,NA,NA,12.557,10.4816,14.6324,0.088667,7.37,3.2957,45,85,12150,9
"chair_rise","5-rep chair rise","s","older",2,"Women","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",59,NA,NA,NA,NA,NA,12.6013,10.5218,14.6809,0.088667,7.37,3.2957,45,85,12150,9
"chair_rise","5-rep chair rise","s","older",2,"Women","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",59.5,NA,NA,NA,NA,NA,12.6457,10.5621,14.7293,0.088667,7.37,3.2957,45,85,12150,9
"chair_rise","5-rep chair rise","s","older",2,"Women","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",60,NA,NA,NA,NA,NA,12.69,10.6023,14.7777,0.088667,7.37,3.2957,45,85,12150,9
"chair_rise","5-rep chair rise","s","older",2,"Women","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",60.5,NA,NA,NA,NA,NA,12.7343,10.6377,14.831,0.088667,7.37,3.2957,45,85,12150,9
"chair_rise","5-rep chair rise","s","older",2,"Women","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",61,NA,NA,NA,NA,NA,12.7787,10.6731,14.8843,0.088667,7.37,3.2957,45,85,12150,9
"chair_rise","5-rep chair rise","s","older",2,"Women","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",61.5,NA,NA,NA,NA,NA,12.823,10.7084,14.9376,0.088667,7.37,3.2957,45,85,12150,9
"chair_rise","5-rep chair rise","s","older",2,"Women","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",62,NA,NA,NA,NA,NA,12.8673,10.7438,14.9909,0.088667,7.37,3.2957,45,85,12150,9
"chair_rise","5-rep chair rise","s","older",2,"Women","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",62.5,NA,NA,NA,NA,NA,12.9117,10.7792,15.0442,0.088667,7.37,3.2957,45,85,12150,9
"chair_rise","5-rep chair rise","s","older",2,"Women","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",63,NA,NA,NA,NA,NA,12.956,10.8146,15.0974,0.088667,7.37,3.2957,45,85,12150,9
"chair_rise","5-rep chair rise","s","older",2,"Women","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",63.5,NA,NA,NA,NA,NA,13.0003,10.8499,15.1507,0.088667,7.37,3.2957,45,85,12150,9
"chair_rise","5-rep chair rise","s","older",2,"Women","Mayhew 2023 CLSA (Supp App 5)",FALSE,"fit",64,NA,NA,NA,NA,NA,13.0447,10.8853,15.204,0.088667,7.37,3.2957,45,85,12150,9
